wavelength   n   k
1.278425e+00 2.483848e+00 1.664511e-02
1.278437e+00 2.483848e+00 1.664522e-02
1.278449e+00 2.483847e+00 1.664532e-02
1.278461e+00 2.483847e+00 1.664543e-02
1.278473e+00 2.483847e+00 1.664554e-02
1.278485e+00 2.483846e+00 1.664565e-02
1.278497e+00 2.483846e+00 1.664575e-02
1.278509e+00 2.483846e+00 1.664586e-02
1.278521e+00 2.483846e+00 1.664597e-02
1.278533e+00 2.483845e+00 1.664608e-02
1.278545e+00 2.483845e+00 1.664618e-02
1.278557e+00 2.483845e+00 1.664629e-02
1.278569e+00 2.483845e+00 1.664640e-02
1.278581e+00 2.483844e+00 1.664651e-02
1.278593e+00 2.483844e+00 1.664661e-02
1.278605e+00 2.483844e+00 1.664672e-02
1.278617e+00 2.483843e+00 1.664683e-02
1.278629e+00 2.483843e+00 1.664694e-02
1.278641e+00 2.483843e+00 1.664704e-02
1.278653e+00 2.483843e+00 1.664715e-02
1.278665e+00 2.483842e+00 1.664726e-02
1.278677e+00 2.483842e+00 1.664737e-02
1.278689e+00 2.483842e+00 1.664747e-02
1.278701e+00 2.483842e+00 1.664758e-02
1.278713e+00 2.483841e+00 1.664769e-02
1.278725e+00 2.483841e+00 1.664780e-02
1.278737e+00 2.483841e+00 1.664790e-02
1.278749e+00 2.483841e+00 1.664801e-02
1.278761e+00 2.483840e+00 1.664812e-02
1.278773e+00 2.483840e+00 1.664823e-02
1.278785e+00 2.483840e+00 1.664833e-02
1.278797e+00 2.483839e+00 1.664844e-02
1.278809e+00 2.483839e+00 1.664855e-02
1.278821e+00 2.483839e+00 1.664866e-02
1.278833e+00 2.483839e+00 1.664876e-02
1.278845e+00 2.483838e+00 1.664887e-02
1.278857e+00 2.483838e+00 1.664898e-02
1.278869e+00 2.483838e+00 1.664909e-02
1.278880e+00 2.483838e+00 1.664919e-02
1.278892e+00 2.483837e+00 1.664930e-02
1.278904e+00 2.483837e+00 1.664941e-02
1.278916e+00 2.483837e+00 1.664952e-02
1.278928e+00 2.483836e+00 1.664962e-02
1.278940e+00 2.483836e+00 1.664973e-02
1.278952e+00 2.483836e+00 1.664984e-02
1.278964e+00 2.483836e+00 1.664995e-02
1.278976e+00 2.483835e+00 1.665005e-02
1.278988e+00 2.483835e+00 1.665016e-02
1.279000e+00 2.483835e+00 1.665027e-02
1.279012e+00 2.483835e+00 1.665038e-02
1.279024e+00 2.483834e+00 1.665048e-02
1.279036e+00 2.483834e+00 1.665059e-02
1.279048e+00 2.483834e+00 1.665070e-02
1.279060e+00 2.483834e+00 1.665081e-02
1.279072e+00 2.483833e+00 1.665091e-02
1.279084e+00 2.483833e+00 1.665102e-02
1.279096e+00 2.483833e+00 1.665113e-02
1.279108e+00 2.483832e+00 1.665124e-02
1.279120e+00 2.483832e+00 1.665134e-02
1.279132e+00 2.483832e+00 1.665145e-02
1.279144e+00 2.483832e+00 1.665156e-02
1.279156e+00 2.483831e+00 1.665167e-02
1.279168e+00 2.483831e+00 1.665177e-02
1.279180e+00 2.483831e+00 1.665188e-02
1.279192e+00 2.483831e+00 1.665199e-02
1.279204e+00 2.483830e+00 1.665210e-02
1.279216e+00 2.483830e+00 1.665220e-02
1.279228e+00 2.483830e+00 1.665231e-02
1.279240e+00 2.483830e+00 1.665242e-02
1.279252e+00 2.483829e+00 1.665253e-02
1.279264e+00 2.483829e+00 1.665263e-02
1.279276e+00 2.483829e+00 1.665274e-02
1.279288e+00 2.483828e+00 1.665285e-02
1.279300e+00 2.483828e+00 1.665296e-02
1.279312e+00 2.483828e+00 1.665306e-02
1.279324e+00 2.483828e+00 1.665317e-02
1.279336e+00 2.483827e+00 1.665328e-02
1.279347e+00 2.483827e+00 1.665339e-02
1.279359e+00 2.483827e+00 1.665349e-02
1.279371e+00 2.483827e+00 1.665360e-02
1.279383e+00 2.483826e+00 1.665371e-02
1.279395e+00 2.483826e+00 1.665382e-02
1.279407e+00 2.483826e+00 1.665392e-02
1.279419e+00 2.483825e+00 1.665403e-02
1.279431e+00 2.483825e+00 1.665414e-02
1.279443e+00 2.483825e+00 1.665425e-02
1.279455e+00 2.483825e+00 1.665435e-02
1.279467e+00 2.483824e+00 1.665446e-02
1.279479e+00 2.483824e+00 1.665457e-02
1.279491e+00 2.483824e+00 1.665468e-02
1.279503e+00 2.483824e+00 1.665478e-02
1.279515e+00 2.483823e+00 1.665489e-02
1.279527e+00 2.483823e+00 1.665500e-02
1.279539e+00 2.483823e+00 1.665511e-02
1.279551e+00 2.483823e+00 1.665521e-02
1.279563e+00 2.483822e+00 1.665532e-02
1.279575e+00 2.483822e+00 1.665543e-02
1.279587e+00 2.483822e+00 1.665554e-02
1.279599e+00 2.483821e+00 1.665564e-02
1.279611e+00 2.483821e+00 1.665575e-02
1.279623e+00 2.483821e+00 1.665586e-02
1.279635e+00 2.483821e+00 1.665597e-02
1.279647e+00 2.483820e+00 1.665607e-02
1.279659e+00 2.483820e+00 1.665618e-02
1.279671e+00 2.483820e+00 1.665629e-02
1.279683e+00 2.483820e+00 1.665640e-02
1.279695e+00 2.483819e+00 1.665650e-02
1.279707e+00 2.483819e+00 1.665661e-02
1.279719e+00 2.483819e+00 1.665672e-02
1.279731e+00 2.483818e+00 1.665683e-02
1.279743e+00 2.483818e+00 1.665693e-02
1.279755e+00 2.483818e+00 1.665704e-02
1.279767e+00 2.483818e+00 1.665715e-02
1.279779e+00 2.483817e+00 1.665726e-02
1.279791e+00 2.483817e+00 1.665736e-02
1.279803e+00 2.483817e+00 1.665747e-02
1.279814e+00 2.483817e+00 1.665758e-02
1.279826e+00 2.483816e+00 1.665769e-02
1.279838e+00 2.483816e+00 1.665779e-02
1.279850e+00 2.483816e+00 1.665790e-02
1.279862e+00 2.483816e+00 1.665801e-02
1.279874e+00 2.483815e+00 1.665812e-02
1.279886e+00 2.483815e+00 1.665822e-02
1.279898e+00 2.483815e+00 1.665833e-02
1.279910e+00 2.483814e+00 1.665844e-02
1.279922e+00 2.483814e+00 1.665855e-02
1.279934e+00 2.483814e+00 1.665865e-02
1.279946e+00 2.483814e+00 1.665876e-02
1.279958e+00 2.483813e+00 1.665887e-02
1.279970e+00 2.483813e+00 1.665898e-02
1.279982e+00 2.483813e+00 1.665908e-02
1.279994e+00 2.483813e+00 1.665919e-02
1.280006e+00 2.483812e+00 1.665930e-02
1.280018e+00 2.483812e+00 1.665941e-02
1.280030e+00 2.483812e+00 1.665951e-02
1.280042e+00 2.483812e+00 1.665962e-02
1.280054e+00 2.483811e+00 1.665973e-02
1.280066e+00 2.483811e+00 1.665984e-02
1.280078e+00 2.483811e+00 1.665994e-02
1.280090e+00 2.483810e+00 1.666005e-02
1.280102e+00 2.483810e+00 1.666016e-02
1.280114e+00 2.483810e+00 1.666027e-02
1.280126e+00 2.483810e+00 1.666037e-02
1.280138e+00 2.483809e+00 1.666048e-02
1.280150e+00 2.483809e+00 1.666059e-02
1.280162e+00 2.483809e+00 1.666070e-02
1.280174e+00 2.483809e+00 1.666080e-02
1.280186e+00 2.483808e+00 1.666091e-02
1.280198e+00 2.483808e+00 1.666102e-02
1.280210e+00 2.483808e+00 1.666113e-02
1.280222e+00 2.483807e+00 1.666123e-02
1.280234e+00 2.483807e+00 1.666134e-02
1.280246e+00 2.483807e+00 1.666145e-02
1.280258e+00 2.483807e+00 1.666156e-02
1.280270e+00 2.483806e+00 1.666166e-02
1.280281e+00 2.483806e+00 1.666177e-02
1.280293e+00 2.483806e+00 1.666188e-02
1.280305e+00 2.483806e+00 1.666199e-02
1.280317e+00 2.483805e+00 1.666209e-02
1.280329e+00 2.483805e+00 1.666220e-02
1.280341e+00 2.483805e+00 1.666231e-02
1.280353e+00 2.483805e+00 1.666242e-02
1.280365e+00 2.483804e+00 1.666252e-02
1.280377e+00 2.483804e+00 1.666263e-02
1.280389e+00 2.483804e+00 1.666274e-02
1.280401e+00 2.483803e+00 1.666285e-02
1.280413e+00 2.483803e+00 1.666295e-02
1.280425e+00 2.483803e+00 1.666306e-02
1.280437e+00 2.483803e+00 1.666317e-02
1.280449e+00 2.483802e+00 1.666328e-02
1.280461e+00 2.483802e+00 1.666338e-02
1.280473e+00 2.483802e+00 1.666349e-02
1.280485e+00 2.483802e+00 1.666360e-02
1.280497e+00 2.483801e+00 1.666371e-02
1.280509e+00 2.483801e+00 1.666381e-02
1.280521e+00 2.483801e+00 1.666392e-02
1.280533e+00 2.483801e+00 1.666403e-02
1.280545e+00 2.483800e+00 1.666414e-02
1.280557e+00 2.483800e+00 1.666424e-02
1.280569e+00 2.483800e+00 1.666435e-02
1.280581e+00 2.483799e+00 1.666446e-02
1.280593e+00 2.483799e+00 1.666457e-02
1.280605e+00 2.483799e+00 1.666467e-02
1.280617e+00 2.483799e+00 1.666478e-02
1.280629e+00 2.483798e+00 1.666489e-02
1.280641e+00 2.483798e+00 1.666500e-02
1.280653e+00 2.483798e+00 1.666510e-02
1.280665e+00 2.483798e+00 1.666521e-02
1.280677e+00 2.483797e+00 1.666532e-02
1.280689e+00 2.483797e+00 1.666543e-02
1.280701e+00 2.483797e+00 1.666553e-02
1.280713e+00 2.483796e+00 1.666564e-02
1.280725e+00 2.483796e+00 1.666575e-02
1.280737e+00 2.483796e+00 1.666586e-02
1.280748e+00 2.483796e+00 1.666596e-02
1.280760e+00 2.483795e+00 1.666607e-02
1.280772e+00 2.483795e+00 1.666618e-02
1.280784e+00 2.483795e+00 1.666629e-02
1.280796e+00 2.483795e+00 1.666639e-02
1.280808e+00 2.483794e+00 1.666650e-02
1.280820e+00 2.483794e+00 1.666661e-02
1.280832e+00 2.483794e+00 1.666672e-02
1.280844e+00 2.483794e+00 1.666682e-02
1.280856e+00 2.483793e+00 1.666693e-02
1.280868e+00 2.483793e+00 1.666704e-02
1.280880e+00 2.483793e+00 1.666715e-02
1.280892e+00 2.483792e+00 1.666725e-02
1.280904e+00 2.483792e+00 1.666736e-02
1.280916e+00 2.483792e+00 1.666747e-02
1.280928e+00 2.483792e+00 1.666758e-02
1.280940e+00 2.483791e+00 1.666768e-02
1.280952e+00 2.483791e+00 1.666779e-02
1.280964e+00 2.483791e+00 1.666790e-02
1.280976e+00 2.483791e+00 1.666801e-02
1.280988e+00 2.483790e+00 1.666811e-02
1.281000e+00 2.483790e+00 1.666822e-02
1.281012e+00 2.483790e+00 1.666833e-02
1.281024e+00 2.483789e+00 1.666844e-02
1.281036e+00 2.483789e+00 1.666854e-02
1.281048e+00 2.483789e+00 1.666865e-02
1.281060e+00 2.483789e+00 1.666876e-02
1.281072e+00 2.483788e+00 1.666887e-02
1.281084e+00 2.483788e+00 1.666897e-02
1.281096e+00 2.483788e+00 1.666908e-02
1.281108e+00 2.483788e+00 1.666919e-02
1.281120e+00 2.483787e+00 1.666929e-02
1.281132e+00 2.483787e+00 1.666939e-02
1.281144e+00 2.483787e+00 1.666949e-02
1.281156e+00 2.483787e+00 1.666959e-02
1.281168e+00 2.483786e+00 1.666969e-02
1.281180e+00 2.483786e+00 1.666979e-02
1.281192e+00 2.483786e+00 1.666989e-02
1.281204e+00 2.483786e+00 1.666999e-02
1.281215e+00 2.483785e+00 1.667009e-02
1.281227e+00 2.483785e+00 1.667019e-02
1.281239e+00 2.483785e+00 1.667029e-02
1.281251e+00 2.483785e+00 1.667039e-02
1.281263e+00 2.483784e+00 1.667049e-02
1.281275e+00 2.483784e+00 1.667059e-02
1.281287e+00 2.483784e+00 1.667069e-02
1.281299e+00 2.483783e+00 1.667079e-02
1.281311e+00 2.483783e+00 1.667089e-02
1.281323e+00 2.483783e+00 1.667099e-02
1.281335e+00 2.483783e+00 1.667109e-02
1.281347e+00 2.483782e+00 1.667119e-02
1.281359e+00 2.483782e+00 1.667129e-02
1.281371e+00 2.483782e+00 1.667139e-02
1.281383e+00 2.483782e+00 1.667149e-02
1.281395e+00 2.483781e+00 1.667159e-02
1.281407e+00 2.483781e+00 1.667169e-02
1.281419e+00 2.483781e+00 1.667179e-02
1.281431e+00 2.483781e+00 1.667189e-02
1.281443e+00 2.483780e+00 1.667199e-02
1.281455e+00 2.483780e+00 1.667209e-02
1.281467e+00 2.483780e+00 1.667219e-02
1.281479e+00 2.483780e+00 1.667229e-02
1.281491e+00 2.483779e+00 1.667239e-02
1.281503e+00 2.483779e+00 1.667249e-02
1.281515e+00 2.483779e+00 1.667259e-02
1.281527e+00 2.483779e+00 1.667269e-02
1.281539e+00 2.483778e+00 1.667280e-02
1.281551e+00 2.483778e+00 1.667290e-02
1.281563e+00 2.483778e+00 1.667300e-02
1.281575e+00 2.483778e+00 1.667310e-02
1.281587e+00 2.483777e+00 1.667320e-02
1.281599e+00 2.483777e+00 1.667330e-02
1.281611e+00 2.483777e+00 1.667340e-02
1.281623e+00 2.483776e+00 1.667350e-02
1.281635e+00 2.483776e+00 1.667360e-02
1.281647e+00 2.483776e+00 1.667370e-02
1.281659e+00 2.483776e+00 1.667380e-02
1.281671e+00 2.483775e+00 1.667390e-02
1.281682e+00 2.483775e+00 1.667400e-02
1.281694e+00 2.483775e+00 1.667410e-02
1.281706e+00 2.483775e+00 1.667420e-02
1.281718e+00 2.483774e+00 1.667430e-02
1.281730e+00 2.483774e+00 1.667440e-02
1.281742e+00 2.483774e+00 1.667450e-02
1.281754e+00 2.483774e+00 1.667460e-02
1.281766e+00 2.483773e+00 1.667470e-02
1.281778e+00 2.483773e+00 1.667480e-02
1.281790e+00 2.483773e+00 1.667490e-02
1.281802e+00 2.483773e+00 1.667500e-02
1.281814e+00 2.483772e+00 1.667510e-02
1.281826e+00 2.483772e+00 1.667520e-02
1.281838e+00 2.483772e+00 1.667530e-02
1.281850e+00 2.483772e+00 1.667540e-02
1.281862e+00 2.483771e+00 1.667550e-02
1.281874e+00 2.483771e+00 1.667560e-02
1.281886e+00 2.483771e+00 1.667570e-02
1.281898e+00 2.483771e+00 1.667580e-02
1.281910e+00 2.483770e+00 1.667590e-02
1.281922e+00 2.483770e+00 1.667600e-02
1.281934e+00 2.483770e+00 1.667610e-02
1.281946e+00 2.483769e+00 1.667620e-02
1.281958e+00 2.483769e+00 1.667630e-02
1.281970e+00 2.483769e+00 1.667640e-02
1.281982e+00 2.483769e+00 1.667650e-02
1.281994e+00 2.483768e+00 1.667660e-02
1.282006e+00 2.483768e+00 1.667670e-02
1.282018e+00 2.483768e+00 1.667680e-02
1.282030e+00 2.483768e+00 1.667690e-02
1.282042e+00 2.483767e+00 1.667701e-02
1.282054e+00 2.483767e+00 1.667711e-02
1.282066e+00 2.483767e+00 1.667721e-02
1.282078e+00 2.483767e+00 1.667731e-02
1.282090e+00 2.483766e+00 1.667741e-02
1.282102e+00 2.483766e+00 1.667751e-02
1.282114e+00 2.483766e+00 1.667761e-02
1.282126e+00 2.483766e+00 1.667771e-02
1.282138e+00 2.483765e+00 1.667781e-02
1.282149e+00 2.483765e+00 1.667791e-02
1.282161e+00 2.483765e+00 1.667801e-02
1.282173e+00 2.483765e+00 1.667811e-02
1.282185e+00 2.483764e+00 1.667821e-02
1.282197e+00 2.483764e+00 1.667831e-02
1.282209e+00 2.483764e+00 1.667841e-02
1.282221e+00 2.483764e+00 1.667851e-02
1.282233e+00 2.483763e+00 1.667861e-02
1.282245e+00 2.483763e+00 1.667871e-02
1.282257e+00 2.483763e+00 1.667881e-02
1.282269e+00 2.483762e+00 1.667891e-02
1.282281e+00 2.483762e+00 1.667901e-02
1.282293e+00 2.483762e+00 1.667911e-02
1.282305e+00 2.483762e+00 1.667921e-02
1.282317e+00 2.483761e+00 1.667931e-02
1.282329e+00 2.483761e+00 1.667941e-02
1.282341e+00 2.483761e+00 1.667951e-02
1.282353e+00 2.483761e+00 1.667961e-02
1.282365e+00 2.483760e+00 1.667971e-02
1.282377e+00 2.483760e+00 1.667981e-02
1.282389e+00 2.483760e+00 1.667991e-02
1.282401e+00 2.483760e+00 1.668001e-02
1.282413e+00 2.483759e+00 1.668011e-02
1.282425e+00 2.483759e+00 1.668021e-02
1.282437e+00 2.483759e+00 1.668031e-02
1.282449e+00 2.483759e+00 1.668041e-02
1.282461e+00 2.483758e+00 1.668051e-02
1.282473e+00 2.483758e+00 1.668061e-02
1.282485e+00 2.483758e+00 1.668071e-02
1.282497e+00 2.483758e+00 1.668081e-02
1.282509e+00 2.483757e+00 1.668091e-02
1.282521e+00 2.483757e+00 1.668101e-02
1.282533e+00 2.483757e+00 1.668112e-02
1.282545e+00 2.483757e+00 1.668122e-02
1.282557e+00 2.483756e+00 1.668132e-02
1.282569e+00 2.483756e+00 1.668142e-02
1.282581e+00 2.483756e+00 1.668152e-02
1.282593e+00 2.483755e+00 1.668162e-02
1.282605e+00 2.483755e+00 1.668172e-02
1.282616e+00 2.483755e+00 1.668182e-02
1.282628e+00 2.483755e+00 1.668192e-02
1.282640e+00 2.483754e+00 1.668202e-02
1.282652e+00 2.483754e+00 1.668212e-02
1.282664e+00 2.483754e+00 1.668222e-02
1.282676e+00 2.483754e+00 1.668232e-02
1.282688e+00 2.483753e+00 1.668242e-02
1.282700e+00 2.483753e+00 1.668252e-02
1.282712e+00 2.483753e+00 1.668262e-02
1.282724e+00 2.483753e+00 1.668272e-02
1.282736e+00 2.483752e+00 1.668282e-02
1.282748e+00 2.483752e+00 1.668292e-02
1.282760e+00 2.483752e+00 1.668302e-02
1.282772e+00 2.483752e+00 1.668312e-02
1.282784e+00 2.483751e+00 1.668322e-02
1.282796e+00 2.483751e+00 1.668332e-02
1.282808e+00 2.483751e+00 1.668342e-02
1.282820e+00 2.483751e+00 1.668352e-02
1.282832e+00 2.483750e+00 1.668362e-02
1.282844e+00 2.483750e+00 1.668372e-02
1.282856e+00 2.483750e+00 1.668382e-02
1.282868e+00 2.483750e+00 1.668392e-02
1.282880e+00 2.483749e+00 1.668402e-02
1.282892e+00 2.483749e+00 1.668412e-02
1.282904e+00 2.483749e+00 1.668422e-02
1.282916e+00 2.483748e+00 1.668432e-02
1.282928e+00 2.483748e+00 1.668442e-02
1.282940e+00 2.483748e+00 1.668452e-02
1.282952e+00 2.483748e+00 1.668462e-02
1.282964e+00 2.483747e+00 1.668472e-02
1.282976e+00 2.483747e+00 1.668482e-02
1.282988e+00 2.483747e+00 1.668492e-02
1.283000e+00 2.483747e+00 1.668502e-02
1.283012e+00 2.483746e+00 1.668512e-02
1.283024e+00 2.483746e+00 1.668522e-02
1.283036e+00 2.483746e+00 1.668533e-02
1.283048e+00 2.483746e+00 1.668543e-02
1.283060e+00 2.483745e+00 1.668553e-02
1.283072e+00 2.483745e+00 1.668563e-02
1.283083e+00 2.483745e+00 1.668573e-02
1.283095e+00 2.483745e+00 1.668583e-02
1.283107e+00 2.483744e+00 1.668593e-02
1.283119e+00 2.483744e+00 1.668603e-02
1.283131e+00 2.483744e+00 1.668613e-02
1.283143e+00 2.483744e+00 1.668623e-02
1.283155e+00 2.483743e+00 1.668633e-02
1.283167e+00 2.483743e+00 1.668643e-02
1.283179e+00 2.483743e+00 1.668653e-02
1.283191e+00 2.483743e+00 1.668663e-02
1.283203e+00 2.483742e+00 1.668673e-02
1.283215e+00 2.483742e+00 1.668683e-02
1.283227e+00 2.483742e+00 1.668693e-02
1.283239e+00 2.483742e+00 1.668703e-02
1.283251e+00 2.483741e+00 1.668713e-02
1.283263e+00 2.483741e+00 1.668723e-02
1.283275e+00 2.483741e+00 1.668733e-02
1.283287e+00 2.483740e+00 1.668743e-02
1.283299e+00 2.483740e+00 1.668753e-02
1.283311e+00 2.483740e+00 1.668763e-02
1.283323e+00 2.483740e+00 1.668773e-02
1.283335e+00 2.483739e+00 1.668783e-02
1.283347e+00 2.483739e+00 1.668793e-02
1.283359e+00 2.483739e+00 1.668803e-02
1.283371e+00 2.483739e+00 1.668813e-02
1.283383e+00 2.483738e+00 1.668823e-02
1.283395e+00 2.483738e+00 1.668833e-02
1.283407e+00 2.483738e+00 1.668843e-02
1.283419e+00 2.483738e+00 1.668853e-02
1.283431e+00 2.483737e+00 1.668863e-02
1.283443e+00 2.483737e+00 1.668873e-02
1.283455e+00 2.483737e+00 1.668883e-02
1.283467e+00 2.483737e+00 1.668893e-02
1.283479e+00 2.483736e+00 1.668903e-02
1.283491e+00 2.483736e+00 1.668913e-02
1.283503e+00 2.483736e+00 1.668923e-02
1.283515e+00 2.483736e+00 1.668933e-02
1.283527e+00 2.483735e+00 1.668944e-02
1.283539e+00 2.483735e+00 1.668954e-02
1.283550e+00 2.483735e+00 1.668964e-02
1.283562e+00 2.483735e+00 1.668974e-02
1.283574e+00 2.483734e+00 1.668984e-02
1.283586e+00 2.483734e+00 1.668994e-02
1.283598e+00 2.483734e+00 1.669004e-02
1.283610e+00 2.483733e+00 1.669014e-02
1.283622e+00 2.483733e+00 1.669024e-02
1.283634e+00 2.483733e+00 1.669034e-02
1.283646e+00 2.483733e+00 1.669044e-02
1.283658e+00 2.483732e+00 1.669054e-02
1.283670e+00 2.483732e+00 1.669064e-02
1.283682e+00 2.483732e+00 1.669074e-02
1.283694e+00 2.483732e+00 1.669084e-02
1.283706e+00 2.483731e+00 1.669094e-02
1.283718e+00 2.483731e+00 1.669104e-02
1.283730e+00 2.483731e+00 1.669114e-02
1.283742e+00 2.483731e+00 1.669124e-02
1.283754e+00 2.483730e+00 1.669134e-02
1.283766e+00 2.483730e+00 1.669144e-02
1.283778e+00 2.483730e+00 1.669154e-02
1.283790e+00 2.483730e+00 1.669164e-02
1.283802e+00 2.483729e+00 1.669174e-02
1.283814e+00 2.483729e+00 1.669184e-02
1.283826e+00 2.483729e+00 1.669194e-02
1.283838e+00 2.483729e+00 1.669204e-02
1.283850e+00 2.483728e+00 1.669214e-02
1.283862e+00 2.483728e+00 1.669224e-02
1.283874e+00 2.483728e+00 1.669234e-02
1.283886e+00 2.483728e+00 1.669244e-02
1.283898e+00 2.483727e+00 1.669254e-02
1.283910e+00 2.483727e+00 1.669264e-02
1.283922e+00 2.483727e+00 1.669274e-02
1.283934e+00 2.483726e+00 1.669284e-02
1.283946e+00 2.483726e+00 1.669294e-02
1.283958e+00 2.483726e+00 1.669304e-02
1.283970e+00 2.483726e+00 1.669314e-02
1.283982e+00 2.483725e+00 1.669324e-02
1.283994e+00 2.483725e+00 1.669334e-02
1.284006e+00 2.483725e+00 1.669344e-02
1.284017e+00 2.483725e+00 1.669355e-02
1.284029e+00 2.483724e+00 1.669365e-02
1.284041e+00 2.483724e+00 1.669375e-02
1.284053e+00 2.483724e+00 1.669385e-02
1.284065e+00 2.483724e+00 1.669395e-02
1.284077e+00 2.483723e+00 1.669405e-02
1.284089e+00 2.483723e+00 1.669415e-02
1.284101e+00 2.483723e+00 1.669425e-02
1.284113e+00 2.483723e+00 1.669435e-02
1.284125e+00 2.483722e+00 1.669445e-02
1.284137e+00 2.483722e+00 1.669455e-02
1.284149e+00 2.483722e+00 1.669465e-02
1.284161e+00 2.483722e+00 1.669475e-02
1.284173e+00 2.483721e+00 1.669485e-02
1.284185e+00 2.483721e+00 1.669495e-02
1.284197e+00 2.483721e+00 1.669505e-02
1.284209e+00 2.483721e+00 1.669515e-02
1.284221e+00 2.483720e+00 1.669525e-02
1.284233e+00 2.483720e+00 1.669535e-02
1.284245e+00 2.483720e+00 1.669545e-02
1.284257e+00 2.483719e+00 1.669555e-02
1.284269e+00 2.483719e+00 1.669565e-02
1.284281e+00 2.483719e+00 1.669575e-02
1.284293e+00 2.483719e+00 1.669585e-02
1.284305e+00 2.483718e+00 1.669595e-02
1.284317e+00 2.483718e+00 1.669605e-02
1.284329e+00 2.483718e+00 1.669615e-02
1.284341e+00 2.483718e+00 1.669625e-02
1.284353e+00 2.483717e+00 1.669635e-02
1.284365e+00 2.483717e+00 1.669645e-02
1.284377e+00 2.483717e+00 1.669655e-02
1.284389e+00 2.483717e+00 1.669665e-02
1.284401e+00 2.483716e+00 1.669675e-02
1.284413e+00 2.483716e+00 1.669685e-02
1.284425e+00 2.483716e+00 1.669695e-02
1.284437e+00 2.483716e+00 1.669705e-02
1.284449e+00 2.483715e+00 1.669715e-02
1.284461e+00 2.483715e+00 1.669725e-02
1.284473e+00 2.483715e+00 1.669735e-02
1.284484e+00 2.483715e+00 1.669745e-02
1.284496e+00 2.483714e+00 1.669755e-02
1.284508e+00 2.483714e+00 1.669765e-02
1.284520e+00 2.483714e+00 1.669776e-02
1.284532e+00 2.483714e+00 1.669786e-02
1.284544e+00 2.483713e+00 1.669796e-02
1.284556e+00 2.483713e+00 1.669806e-02
1.284568e+00 2.483713e+00 1.669816e-02
1.284580e+00 2.483712e+00 1.669826e-02
1.284592e+00 2.483712e+00 1.669836e-02
1.284604e+00 2.483712e+00 1.669846e-02
1.284616e+00 2.483712e+00 1.669856e-02
1.284628e+00 2.483711e+00 1.669866e-02
1.284640e+00 2.483711e+00 1.669876e-02
1.284652e+00 2.483711e+00 1.669886e-02
1.284664e+00 2.483711e+00 1.669896e-02
1.284676e+00 2.483710e+00 1.669906e-02
1.284688e+00 2.483710e+00 1.669916e-02
1.284700e+00 2.483710e+00 1.669926e-02
1.284712e+00 2.483710e+00 1.669936e-02
1.284724e+00 2.483709e+00 1.669946e-02
1.284736e+00 2.483709e+00 1.669956e-02
1.284748e+00 2.483709e+00 1.669966e-02
1.284760e+00 2.483709e+00 1.669976e-02
1.284772e+00 2.483708e+00 1.669986e-02
1.284784e+00 2.483708e+00 1.669996e-02
1.284796e+00 2.483708e+00 1.670006e-02
1.284808e+00 2.483708e+00 1.670016e-02
1.284820e+00 2.483707e+00 1.670026e-02
1.284832e+00 2.483707e+00 1.670036e-02
1.284844e+00 2.483707e+00 1.670046e-02
1.284856e+00 2.483707e+00 1.670056e-02
1.284868e+00 2.483706e+00 1.670066e-02
1.284880e+00 2.483706e+00 1.670076e-02
1.284892e+00 2.483706e+00 1.670086e-02
1.284904e+00 2.483705e+00 1.670096e-02
1.284916e+00 2.483705e+00 1.670106e-02
1.284928e+00 2.483705e+00 1.670116e-02
1.284940e+00 2.483705e+00 1.670126e-02
1.284951e+00 2.483704e+00 1.670136e-02
1.284963e+00 2.483704e+00 1.670146e-02
1.284975e+00 2.483704e+00 1.670156e-02
1.284987e+00 2.483704e+00 1.670166e-02
1.284999e+00 2.483703e+00 1.670176e-02
1.285011e+00 2.483703e+00 1.670187e-02
1.285023e+00 2.483703e+00 1.670197e-02
1.285035e+00 2.483703e+00 1.670207e-02
1.285047e+00 2.483702e+00 1.670217e-02
1.285059e+00 2.483702e+00 1.670227e-02
1.285071e+00 2.483702e+00 1.670237e-02
1.285083e+00 2.483702e+00 1.670247e-02
1.285095e+00 2.483701e+00 1.670257e-02
1.285107e+00 2.483701e+00 1.670267e-02
1.285119e+00 2.483701e+00 1.670277e-02
1.285131e+00 2.483701e+00 1.670287e-02
1.285143e+00 2.483700e+00 1.670297e-02
1.285155e+00 2.483700e+00 1.670307e-02
1.285167e+00 2.483700e+00 1.670317e-02
1.285179e+00 2.483700e+00 1.670327e-02
1.285191e+00 2.483699e+00 1.670337e-02
1.285203e+00 2.483699e+00 1.670347e-02
1.285215e+00 2.483699e+00 1.670357e-02
1.285227e+00 2.483699e+00 1.670367e-02
1.285239e+00 2.483698e+00 1.670377e-02
1.285251e+00 2.483698e+00 1.670387e-02
1.285263e+00 2.483698e+00 1.670397e-02
